ï»¿Room ID,Name,Host ID,Neighbourhood,Room type,Room Price,Minimum nights,Number of reviews,Date last review,Number of reviews per month,Rooms rent by the host,Availibility,Updated Date,City,Country,Coordinates,Location
13726456,Close to tube direct line to central Stockholm,76414228,Kungsholmens,Entire home/apt,691.0,3,4,2017-03-30,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.332668351381294, 18.01307638385029","Sweden, Stockholm, Kungsholmens"
13837578,Fint planerad lÃ¤genhet pÃ¥ SÃ¶dermalm,73376274,SÃ¶dermalms,Entire home/apt,653.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.30824211571744, 18.066858867593922","Sweden, Stockholm, SÃ¶dermalms"
13874065,"Exclusive apartmebt,1-3 pers in the heart of sthlm",57870378,Ãstermalms,Entire home/apt,1196.0,4,2,2016-09-01,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.34070674903024, 18.081794937371654","Sweden, Stockholm, Ãstermalms"
13898782,Fin minitvÃ¥a mitt pÃ¥ sÃ¶der (Sofo),82363387,SÃ¶dermalms,Entire home/apt,654.0,2,3,2019-03-10,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.31478143165219, 18.08980248950618","Sweden, Stockholm, SÃ¶dermalms"
14088028,Spacious apt 7 min by train to Stockholm C,84725357,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,1504.0,4,4,2017-04-17,0.08,1,0,2020-06-26,Stockholm,Sweden,"59.301408067016766, 18.03424059538514","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
14139798,NÃ¤rfÃ¶rort 50 tal,85350344,ÃlvsjÃ¶,Entire home/apt,374.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.28585721278503, 18.011296096593338","Sweden, Stockholm, ÃlvsjÃ¶"
14251881,Magnificent penthouse in central Stockholm,18730985,Norrmalms,Entire home/apt,934.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.34094275464155, 18.048035787470916","Sweden, Stockholm, Norrmalms"
14288993,Cosy room close to Stockholm city,3846215,SkarpnÃ¤cks,Private room,346.0,4,66,2019-12-24,1.44,1,0,2020-06-26,Stockholm,Sweden,"59.296542314255205, 18.092418541123585","Sweden, Stockholm, SkarpnÃ¤cks"
14526617,43sqm renovated 2 room apartment,89795145,Norrmalms,Entire home/apt,953.0,3,20,2018-10-10,0.43,1,0,2020-06-26,Stockholm,Sweden,"59.343376364372695, 18.059127850410437","Sweden, Stockholm, Norrmalms"
14875489,102 m2 three room apartment in SOFO sÃ¶dermalm,93243705,SÃ¶dermalms,Entire home/apt,2202.0,11,4,2018-08-13,0.11,1,0,2020-06-26,Stockholm,Sweden,"59.31383033309409, 18.081083049098208","Sweden, Stockholm, SÃ¶dermalms"
15051571,"Room in Hagersten #2, only 20min to Stockholm C",91470251,HÃ¤gersten-Liljeholmens,Private room,355.0,3,91,2020-03-02,2.09,3,230,2020-06-26,Stockholm,Sweden,"59.30158907614112, 17.961720165496022","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
15798474,Apartment in Stockholm city,95076982,HÃ¤sselby-VÃ¤llingby,Private room,495.0,1,1,2019-08-29,0.1,2,89,2020-06-26,Stockholm,Sweden,"59.366470791233986, 17.83394379284963","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
15893641,Centralt och mysigt pÃ¥ SÃ¶der.,103083565,SÃ¶dermalms,Private room,598.0,2,3,2017-05-08,0.08,2,0,2020-06-26,Stockholm,Sweden,"59.31448202307378, 18.060893828381403","Sweden, Stockholm, SÃ¶dermalms"
16642114,Centralt med utsikt,109970327,Kungsholmens,Entire home/apt,505.0,2,2,2017-02-14,0.05,1,0,2020-06-26,Stockholm,Sweden,"59.32640403385196, 18.023689691625197","Sweden, Stockholm, Kungsholmens"
16810478,Private room in Old Town Stockholm,18859693,SÃ¶dermalms,Private room,505.0,3,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.32396974738677, 18.070091339238665","Sweden, Stockholm, SÃ¶dermalms"
17649964,Perfekt lÃ¤genhet i city,62907115,Kungsholmens,Entire home/apt,757.0,7,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.33001737311487, 18.035386345215247","Sweden, Stockholm, Kungsholmens"
17720759,Cosy place with balcony - 5 minutes to Metro!,42656691,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,355.0,2,28,2020-02-28,0.71,1,0,2020-06-26,Stockholm,Sweden,"59.25961672157664, 18.047777034100548","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
17869324,Cosy room for a lonely traveller,58434361,Ãstermalms,Entire home/apt,402.0,1,1,2017-07-30,0.03,1,0,2020-06-26,Stockholm,Sweden,"59.370455365265585, 18.06522278110943","Sweden, Stockholm, Ãstermalms"
18014548,Bo sÃ¥ nÃ¤ra till allt som du kan!,95912440,SÃ¶dermalms,Entire home/apt,1000.0,2,15,2017-08-31,0.38,1,0,2020-06-26,Stockholm,Sweden,"59.31477622851353, 18.05253331778579","Sweden, Stockholm, SÃ¶dermalms"
18319442,Trendy in the middle of town,126729848,Norrmalms,Entire home/apt,1589.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.339793666669735, 18.037115174622837","Sweden, Stockholm, Norrmalms"
18527953,"""My home your home""",42160356,HÃ¤gersten-Liljeholmens,Private room,271.0,2,37,2020-04-26,1.01,3,0,2020-06-26,Stockholm,Sweden,"59.28646932555897, 17.950603088863083","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
18751694,Beautiful apartment close to the city center,68977316,Norrmalms,Entire home/apt,1103.0,3,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.345451492462544, 18.03765412097085","Sweden, Stockholm, Norrmalms"
18788580,Small cozy place in town,130768623,Kungsholmens,Entire home/apt,1570.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.33466797004692, 18.0324548989116","Sweden, Stockholm, Kungsholmens"
18864442,Great apartment in Stokholm,67914547,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,551.0,2,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.29146650708102, 18.0873189938554","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
18875126,Luxurious Central 3-room Apt. Ãstermalm Stockholm,39157518,Ãstermalms,Entire home/apt,2598.0,6,5,2019-07-28,0.14,1,0,2020-06-26,Stockholm,Sweden,"59.334380857960745, 18.08330818337318","Sweden, Stockholm, Ãstermalms"
19035399,Beautiful apartment in Stockholm,20026190,SÃ¶dermalms,Entire home/apt,2296.0,4,14,2020-02-26,0.39,1,0,2020-06-26,Stockholm,Sweden,"59.31285914600926, 18.057237453245374","Sweden, Stockholm, SÃ¶dermalms"
19064998,Homey apartment in the best location,87492364,SÃ¶dermalms,Entire home/apt,793.0,2,10,2019-08-19,0.4,1,44,2020-06-26,Stockholm,Sweden,"59.3169958075676, 18.029244684388484","Sweden, Stockholm, SÃ¶dermalms"
19128305,Ljus och frÃ¤sch 2a med hÃ¤rlig utsikt,65857848,HÃ¤gersten-Liljeholmens,Entire home/apt,888.0,1,2,2017-07-31,0.06,1,0,2020-06-26,Stockholm,Sweden,"59.29420855188547, 17.98432870321151","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
19188249,Beautiful apartment with garden.,129846437,SkarpnÃ¤cks,Entire home/apt,897.0,3,12,2018-06-18,0.34,1,0,2020-06-26,Stockholm,Sweden,"59.296944726180776, 18.09482652474018","Sweden, Stockholm, SkarpnÃ¤cks"
19233713,"Central and modern one-room apartment, SÃ¶dermalm",48183424,SÃ¶dermalms,Entire home/apt,738.0,1,4,2017-09-24,0.11,1,0,2020-06-26,Stockholm,Sweden,"59.31336282441999, 18.074665086704115","Sweden, Stockholm, SÃ¶dermalms"
19267367,Cozy one bedroom apartment in central Stockholm.,134915047,Ãstermalms,Entire home/apt,897.0,1,16,2018-11-05,0.44,1,0,2020-06-26,Stockholm,Sweden,"59.34749922185534, 18.102231330774607","Sweden, Stockholm, Ãstermalms"
19360321,"HOUSE w private GARDEN, 10min fr. CITY w SUBWAY",37978766,HÃ¤gersten-Liljeholmens,Entire home/apt,2202.0,7,4,2018-08-18,0.17,1,0,2020-06-26,Stockholm,Sweden,"59.30052222878472, 17.947784592584732","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
19363657,FamiljevÃ¤nligt hus i ÃlvsjÃ¶,86167495,ÃlvsjÃ¶,Entire home/apt,1502.0,3,13,2020-01-18,0.37,1,24,2020-06-26,Stockholm,Sweden,"59.27696511026516, 18.00340093963364","Sweden, Stockholm, ÃlvsjÃ¶"
19427994,Ljus och mysig lÃ¤genhet i centrala Stockholm,100131376,Kungsholmens,Entire home/apt,850.0,3,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.32698994851264, 18.043554392236015","Sweden, Stockholm, Kungsholmens"
19456425,Home,136448813,SkÃ¤rholmens,Entire home/apt,196.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.28261523178758, 17.922575565509657","Sweden, Stockholm, SkÃ¤rholmens"
19470637,"Private room in big, modern, 4,5 room apartment.",136349552,Kungsholmens,Private room,402.0,3,0,,,3,0,2020-06-26,Stockholm,Sweden,"59.32785433045635, 18.010710827271023","Sweden, Stockholm, Kungsholmens"
19512830,Unbeatable view in the AAA+ location,137040224,SÃ¶dermalms,Entire home/apt,4899.0,2,111,2020-05-23,3.23,1,337,2020-06-26,Stockholm,Sweden,"59.32179860488874, 18.07202501268802","Sweden, Stockholm, SÃ¶dermalms"
19614063,excellent apartment in Ãstermalm best location,14755557,Norrmalms,Entire home/apt,1187.0,3,43,2020-03-20,1.24,1,0,2020-06-26,Stockholm,Sweden,"59.348375066123154, 18.05970724540711","Sweden, Stockholm, Norrmalms"
19688108,Bright and charming apartment in SOFO,23669301,SÃ¶dermalms,Entire home/apt,1121.0,2,17,2018-10-15,0.47,1,0,2020-06-26,Stockholm,Sweden,"59.30778005800563, 18.08252277208064","Sweden, Stockholm, SÃ¶dermalms"
19777638,Convenient house (bunkbed) in gorgeous Old Town,52315275,SÃ¶dermalms,Shared room,374.0,2,4,2018-03-25,0.12,1,0,2020-06-26,Stockholm,Sweden,"59.32581932763478, 18.07103540089424","Sweden, Stockholm, SÃ¶dermalms"
19797989,"Close to city center, shopping and water!",139825340,Bromma,Entire home/apt,804.0,4,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.336916382253236, 17.987739652805296","Sweden, Stockholm, Bromma"
19911461,Luftig och hemtrevlig lÃ¤genhet i Ãrsta!,16762265,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,860.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.29480281153026, 18.052808321809213","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
20014111,Cozy studio-apartment in popular Vasastan,131898936,Norrmalms,Entire home/apt,598.0,1,5,2017-08-25,0.14,1,0,2020-06-26,Stockholm,Sweden,"59.34376073133241, 18.036813684931204","Sweden, Stockholm, Norrmalms"
20132027,Cozy apartment in central of SÃ¶dermalm/ Sofo 40sqm,99249495,SÃ¶dermalms,Entire home/apt,1055.0,1,151,2020-06-07,4.31,2,345,2020-06-26,Stockholm,Sweden,"59.30916080090583, 18.076796260818316","Sweden, Stockholm, SÃ¶dermalms"
20240121,Stylish apartment in absolut center of Stockholm,144245558,Norrmalms,Private room,2504.0,3,5,2017-09-22,0.14,1,0,2020-06-26,Stockholm,Sweden,"59.3336897562087, 18.055377502741777","Sweden, Stockholm, Norrmalms"
20259401,Cozy flat in SÃ¶dermalm,17062077,SÃ¶dermalms,Entire home/apt,561.0,2,28,2018-01-24,0.8,1,0,2020-06-26,Stockholm,Sweden,"59.31379915830432, 18.056722199124593","Sweden, Stockholm, SÃ¶dermalms"
20673203,Sunny apartment & balcony in northern Stockholm,62926915,Ãstermalms,Entire home/apt,598.0,3,1,2017-09-03,0.03,1,0,2020-06-26,Stockholm,Sweden,"59.3542429651859, 18.087090256958618","Sweden, Stockholm, Ãstermalms"
20771928,Newly built house in Stureby close to Sthlm city,37963785,Enskede-Ãrsta-VantÃ¶rs,Entire home/apt,1055.0,4,10,2019-12-28,0.37,1,38,2020-06-26,Stockholm,Sweden,"59.27552947885737, 18.05946361932829","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
20898078,Cozy apartment with easy access to city center.,2064049,Rinkeby-Tensta,Entire home/apt,701.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.40024689971344, 17.94207407590233","Sweden, Stockholm, Rinkeby-Tensta"
20968458,Large room with additional summer room + patio,3840900,Kungsholmens,Private room,449.0,2,10,2018-02-05,0.31,6,0,2020-06-26,Stockholm,Sweden,"59.32371515815786, 17.98745910873373","Sweden, Stockholm, Kungsholmens"
21256889,Room with balcony on ground floor in apartment,47869718,HÃ¤gersten-Liljeholmens,Private room,280.0,1,4,2017-11-23,0.12,1,0,2020-06-26,Stockholm,Sweden,"59.31462398969865, 18.011043359976217","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
21438753,"Two bedroom apartment in Stockholm, St Eriksgatan 54",155345174,Kungsholmens,Entire home/apt,2520.0,2,5,2019-12-29,0.16,26,0,2020-06-26,Stockholm,Sweden,"59.33410413034847, 18.03442088334894","Sweden, Stockholm, Kungsholmens"
21471274,Cozy apartment with best location in Skanstull,17926486,SÃ¶dermalms,Private room,505.0,1,42,2020-02-19,1.32,1,0,2020-06-26,Stockholm,Sweden,"59.30936279898224, 18.07264073962587","Sweden, Stockholm, SÃ¶dermalms"
21860345,Beautiful apartment in Sankt Eriksplan,78577921,Norrmalms,Entire home/apt,999.0,1,9,2019-08-01,0.31,1,24,2020-06-26,Stockholm,Sweden,"59.33825843672275, 18.041778913389432","Sweden, Stockholm, Norrmalms"
22112522,A modern apartment in the centre of Stockholm,24234762,Norrmalms,Entire home/apt,794.0,4,1,2017-12-19,0.03,1,0,2020-06-26,Stockholm,Sweden,"59.34924774789401, 18.057332414334258","Sweden, Stockholm, Norrmalms"
22180937,Cosy flat close to nature and town,10517603,SkarpnÃ¤cks,Shared room,373.0,1,64,2020-05-30,2.22,1,89,2020-06-26,Stockholm,Sweden,"59.293081155810334, 18.109620755027557","Sweden, Stockholm, SkarpnÃ¤cks"
22303112,Basement apartment with own garden close to subway,27764797,HÃ¤sselby-VÃ¤llingby,Entire home/apt,429.0,5,53,2019-12-23,1.93,1,46,2020-06-26,Stockholm,Sweden,"59.35754846835563, 17.890777408081746","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
22489883,"Top location, large and luxury flat. Old Town!",5535217,SÃ¶dermalms,Entire home/apt,2604.0,2,115,2020-06-14,3.88,1,0,2020-06-26,Stockholm,Sweden,"59.3233558567606, 18.072124459828878","Sweden, Stockholm, SÃ¶dermalms"
22820488,"Homely Studio in Trendy Mariatorget, SÃ¶dermalm",168429384,SÃ¶dermalms,Entire home/apt,999.0,2,95,2019-09-29,3.21,1,0,2020-06-26,Stockholm,Sweden,"59.31797733400436, 18.066503678512642","Sweden, Stockholm, SÃ¶dermalms"
22893372,The best location in Stockholm city,76043171,Ãstermalms,Private room,401.0,1,62,2019-03-25,2.12,1,80,2020-06-26,Stockholm,Sweden,"59.339592671941375, 18.084392038171735","Sweden, Stockholm, Ãstermalms"
23001853,Spacious 60Â´s Golden Era Apartment,170615584,HÃ¤gersten-Liljeholmens,Entire home/apt,804.0,6,1,2018-02-03,0.03,1,0,2020-06-26,Stockholm,Sweden,"59.30710325202024, 18.019363523948574","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
23377314,Lush Turn of the Century Apt with Sunny Balcony,7934245,SÃ¶dermalms,Entire home/apt,1000.0,5,1,2018-04-02,0.04,1,0,2020-06-26,Stockholm,Sweden,"59.31577332452731, 18.063686227106803","Sweden, Stockholm, SÃ¶dermalms"
23706792,"Rofyllt boende pÃ¥ Kungsholmen, FredhÃ¤ll.",57421268,Kungsholmens,Entire home/apt,897.0,4,21,2019-09-10,0.79,1,0,2020-06-26,Stockholm,Sweden,"59.329597903315275, 17.999320015099773","Sweden, Stockholm, Kungsholmens"
23795244,Nice big apartment in popular SÃ¶dermalm,178567217,SÃ¶dermalms,Entire home/apt,776.0,3,13,2019-08-02,0.54,1,0,2020-06-26,Stockholm,Sweden,"59.30949113118287, 18.056250824649435","Sweden, Stockholm, SÃ¶dermalms"
23863445,NaturnÃ¤ra boende i Stockholm,154596015,HÃ¤gersten-Liljeholmens,Entire home/apt,850.0,14,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.31048008991886, 17.99452577504962","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
24031496,"Studio + rooftop terrace in Odenplan, Vasastan.",4377853,Norrmalms,Entire home/apt,569.0,7,8,2019-05-25,0.29,1,354,2020-06-26,Stockholm,Sweden,"59.34006893941967, 18.0447976186881","Sweden, Stockholm, Norrmalms"
24034635,Spacious luxurious apartment with patio,51925004,Norrmalms,Entire home/apt,1073.0,3,16,2019-09-01,0.61,1,35,2020-06-26,Stockholm,Sweden,"59.34401970334229, 18.058074241431157","Sweden, Stockholm, Norrmalms"
24257481,Cosy house close to Stockholm with bbq & beaches,153619704,HÃ¤sselby-VÃ¤llingby,Entire home/apt,1101.0,14,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.36914934820695, 17.81805618090479","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
24281156,Chez Arsy,18992978,SÃ¶dermalms,Entire home/apt,1103.0,3,7,2019-02-22,0.31,1,0,2020-06-26,Stockholm,Sweden,"59.31509022020088, 18.084386501431407","Sweden, Stockholm, SÃ¶dermalms"
24315385,Fint rum i centralt lÃ¤ge vid Odenplan,55404674,Norrmalms,Private room,579.0,2,3,2019-09-08,0.21,1,0,2020-06-26,Stockholm,Sweden,"59.34312322415374, 18.048974415187075","Sweden, Stockholm, Norrmalms"
24424778,Hyr ut,184430368,Norrmalms,Private room,420.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.32937791118663, 18.06787296987067","Sweden, Stockholm, Norrmalms"
24601694,Radhus sÃ¶der om tullarna,185908910,SkarpnÃ¤cks,Entire home/apt,1346.0,30,3,2018-08-29,0.13,2,0,2020-06-26,Stockholm,Sweden,"59.286781244434465, 18.1051668230846","Sweden, Stockholm, SkarpnÃ¤cks"
24669467,Newly renovated two room apt. - central Stockholm,76577577,Ãstermalms,Entire home/apt,748.0,2,5,2018-08-05,0.2,1,0,2020-06-26,Stockholm,Sweden,"59.34648782887097, 18.098423397174965","Sweden, Stockholm, Ãstermalms"
24722195,"Room, kitchenette close to  globen, tele2.",57593772,Farsta,Private room,401.0,3,30,2019-08-02,1.17,2,239,2020-06-26,Stockholm,Sweden,"59.25354361388362, 18.10373756422841","Sweden, Stockholm, Farsta"
25029727,Large apartement close to Stockholm city centre,189215527,HÃ¤gersten-Liljeholmens,Entire home/apt,1502.0,2,12,2019-08-04,0.46,1,56,2020-06-26,Stockholm,Sweden,"59.30479476282874, 18.03384565987111","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
25158122,Cozy Apartment In Stockholm,57783422,HÃ¤gersten-Liljeholmens,Entire home/apt,2501.0,2,4,2018-08-26,0.17,1,0,2020-06-26,Stockholm,Sweden,"59.305202296783534, 17.962599484472527","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
25242373,Vasastan Stockholm,190724044,Norrmalms,Entire home/apt,1502.0,10,8,2019-05-10,0.33,1,0,2020-06-26,Stockholm,Sweden,"59.34148021354375, 18.03676978522936","Sweden, Stockholm, Norrmalms"
25372452,Ett rum uthyres,191568380,SkarpnÃ¤cks,Private room,299.0,1,62,2020-03-14,2.61,1,86,2020-06-26,Stockholm,Sweden,"59.27057679202028, 18.129126747941186","Sweden, Stockholm, SkarpnÃ¤cks"
25423777,Modern apartment in central location,191920698,Kungsholmens,Entire home/apt,1196.0,2,9,2019-04-21,0.38,1,0,2020-06-26,Stockholm,Sweden,"59.33451733548144, 18.031500828760144","Sweden, Stockholm, Kungsholmens"
25435738,Spacious room close to connections,130035834,SpÃ¥nga-Tensta,Private room,299.0,3,3,2018-09-01,0.13,2,0,2020-06-26,Stockholm,Sweden,"59.39650381031957, 17.89977869341144","Sweden, Stockholm, SpÃ¥nga-Tensta"
25500138,Sleep well in the nicest part of Stockholm.,4557965,SÃ¶dermalms,Private room,1036.0,1,30,2019-12-13,2.23,2,141,2020-06-26,Stockholm,Sweden,"59.31379376506949, 18.08328149869544","Sweden, Stockholm, SÃ¶dermalms"
25908941,Stunning waterside property in central Stockholm.,124091671,Kungsholmens,Entire home/apt,1504.0,3,6,2019-08-09,0.42,1,0,2020-06-26,Stockholm,Sweden,"59.33801097581809, 18.02704411758745","Sweden, Stockholm, Kungsholmens"
25946575,"Comfortable apt, Stockholm centre, GREAT location!",116750327,Kungsholmens,Private room,924.0,2,21,2019-09-02,0.85,1,0,2020-06-26,Stockholm,Sweden,"59.331736321674256, 18.031873035772943","Sweden, Stockholm, Kungsholmens"
25965868,Private Room For rent near Stockholm city 2,193668145,Enskede-Ãrsta-VantÃ¶rs,Private room,262.0,24,16,2020-02-07,0.66,3,0,2020-06-26,Stockholm,Sweden,"59.26428941591833, 18.01782777039475","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
26099316,Newly renovated apartment (in villa) 10 min from Stockholmâs city,40930592,ÃlvsjÃ¶,Entire home/apt,597.0,1,11,2019-09-14,0.46,1,0,2020-06-26,Stockholm,Sweden,"59.27644760315936, 18.001040959586067","Sweden, Stockholm, ÃlvsjÃ¶"
26102885,Stockholm International Fairs - StockholmsmÃ¤ssan,195955917,ÃlvsjÃ¶,Private room,346.0,2,15,2019-09-08,0.63,1,0,2020-06-26,Stockholm,Sweden,"59.28453430006944, 18.009823711405545","Sweden, Stockholm, ÃlvsjÃ¶"
26143961,Vasastan 2 room quiet apt w balcony,84866929,Norrmalms,Entire home/apt,701.0,3,3,2018-07-22,0.12,1,0,2020-06-26,Stockholm,Sweden,"59.34278034071808, 18.03366588009331","Sweden, Stockholm, Norrmalms"
26225650,Luxurious 19 century flat in heart of SÃ¶dermalm,8175297,SÃ¶dermalms,Entire home/apt,1196.0,7,4,2020-01-03,0.17,1,0,2020-06-26,Stockholm,Sweden,"59.31763326880787, 18.060349057006334","Sweden, Stockholm, SÃ¶dermalms"
26346704,Lyxig lÃ¤genhet med balkong i sÃ¶derlÃ¤ge,197724992,SÃ¶dermalms,Entire home/apt,1848.0,2,7,2019-08-03,0.29,1,89,2020-06-26,Stockholm,Sweden,"59.32050746976754, 18.0633662882292","Sweden, Stockholm, SÃ¶dermalms"
27548832,Rum i modern lÃ¤genhet nÃ¤ra till Stockholm Central.,145079825,Enskede-Ãrsta-VantÃ¶rs,Private room,373.0,1,5,2019-09-06,0.22,2,89,2020-06-26,Stockholm,Sweden,"59.270100301940786, 18.047053873767236","Sweden, Stockholm, Enskede-Ãrsta-VantÃ¶rs"
27867745,Big and cosy apt. in center of trendy Telefonplan,55567945,HÃ¤gersten-Liljeholmens,Entire home/apt,1196.0,1,3,2018-09-17,0.13,1,0,2020-06-26,Stockholm,Sweden,"59.29807550120511, 17.996903498273248","Sweden, Stockholm, HÃ¤gersten-Liljeholmens"
28003505,"Stay in popular SoFo, SÃ¶dermalm",24328689,SÃ¶dermalms,Entire home/apt,868.0,3,24,2019-09-01,1.14,2,48,2020-06-26,Stockholm,Sweden,"59.31330613171059, 18.088777485592612","Sweden, Stockholm, SÃ¶dermalms"
28499671,M,57547590,Bromma,Private room,757.0,1,0,,,1,0,2020-06-26,Stockholm,Sweden,"59.34314628835721, 17.906971362493273","Sweden, Stockholm, Bromma"
28528385,"Big house in HÃ¤sselby Villastad, Stockholm",12734468,HÃ¤sselby-VÃ¤llingby,Entire home/apt,1997.0,3,11,2020-03-09,0.61,1,304,2020-06-26,Stockholm,Sweden,"59.37161553662654, 17.813266688563882","Sweden, Stockholm, HÃ¤sselby-VÃ¤llingby"
